"Plot Title: 20597557"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20597557, SEN S/N: 20597557)","Intensity, Lux (LGR S/N: 20597557, SEN S/N: 20597557)","Coupler Attached (LGR S/N: 20597557)","Host Connected (LGR S/N: 20597557)","Stopped (LGR S/N: 20597557)","End Of File (LGR S/N: 20597557)"
96,06/29/23 06:30:00  PM,42.046,57867.0,,,,
97,06/29/23 07:00:00  PM,38.046,35822.5,,,,
98,06/29/23 07:30:00  PM,33.639,17222.3,,,,
99,06/29/23 08:00:00  PM,26.488,2927.8,,,,
100,06/29/23 08:30:00  PM,23.388,183.0,,,,
101,06/29/23 09:00:00  PM,20.424,0.0,,,,
102,06/29/23 09:30:00  PM,18.426,0.0,,,,
103,06/29/23 10:00:00  PM,16.046,0.0,,,,
104,06/29/23 10:30:00  PM,15.664,0.0,,,,
105,06/29/23 11:00:00  PM,15.187,0.0,,,,
106,06/29/23 11:30:00  PM,13.846,0.0,,,,
107,06/30/23 12:00:00  AM,14.038,0.0,,,,
108,06/30/23 12:30:00  AM,14.038,0.0,,,,
109,06/30/23 01:00:00  AM,13.750,0.0,,,,
110,06/30/23 01:30:00  AM,13.846,0.0,,,,
111,06/30/23 02:00:00  AM,13.558,0.0,,,,
112,06/30/23 02:30:00  AM,12.883,0.0,,,,
113,06/30/23 03:00:00  AM,13.654,0.0,,,,
114,06/30/23 03:30:00  AM,13.654,0.0,,,,
115,06/30/23 04:00:00  AM,13.269,0.0,,,,
116,06/30/23 04:30:00  AM,12.883,0.0,,,,
117,06/30/23 05:00:00  AM,12.980,0.0,,,,
118,06/30/23 05:30:00  AM,12.497,86.1,,,,
119,06/30/23 06:00:00  AM,12.594,1722.2,,,,
120,06/30/23 06:30:00  AM,13.558,4305.6,,,,
121,06/30/23 07:00:00  AM,16.618,30311.3,,,,
122,06/30/23 07:30:00  AM,29.853,198401.3,,,,
123,06/30/23 08:00:00  AM,27.370,4650.0,,,,
124,06/30/23 08:30:00  AM,27.862,4477.8,,,,
125,06/30/23 09:00:00  AM,29.652,1345.5,,,,
126,06/30/23 09:30:00  AM,30.862,0.0,,,,
127,06/30/23 10:00:00  AM,30.558,0.0,,,,
128,06/30/23 10:30:00  AM,30.255,0.0,,,,
129,06/30/23 11:00:00  AM,30.255,0.0,,,,
130,06/30/23 11:30:00  AM,31.064,0.0,,,,
131,06/30/23 12:00:00  PM,32.394,0.0,,,,
132,06/30/23 12:30:00  PM,33.535,0.0,,,,
133,06/30/23 01:00:00  PM,34.796,0.0,,,,
134,06/30/23 01:30:00  PM,36.079,0.0,,,,
135,06/30/23 02:00:00  PM,37.935,0.0,,,,
136,06/30/23 02:30:00  PM,39.276,0.0,,,,
137,06/30/23 03:00:00  PM,40.415,0.0,,,,
138,06/30/23 03:30:00  PM,41.458,0.0,,,,
139,06/30/23 04:00:00  PM,41.928,0.0,,,,
140,06/30/23 04:30:00  PM,42.282,0.0,,,,
141,06/30/23 05:00:00  PM,42.758,0.0,,,,
142,06/30/23 05:30:00  PM,42.998,0.0,,,,
143,06/30/23 06:00:00  PM,42.998,0.0,,,,
144,06/30/23 06:30:00  PM,41.928,0.0,,,,
145,06/30/23 07:00:00  PM,36.511,0.0,,,,
146,06/30/23 07:30:00  PM,32.188,43.1,,,,
147,06/30/23 08:00:00  PM,30.963,32.3,,,,
148,06/30/23 08:30:00  PM,30.659,32.3,,,,
149,06/30/23 08:32:24  PM,,,Logged,Logged,,
150,06/30/23 08:32:31  PM,,,,,Logged,Logged
