"Plot Title: 20597554"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20597554, SEN S/N: 20597554)","Intensity, Lux (LGR S/N: 20597554, SEN S/N: 20597554)","Coupler Attached (LGR S/N: 20597554)","Host Connected (LGR S/N: 20597554)","Stopped (LGR S/N: 20597554)","End Of File (LGR S/N: 20597554)"
40,04/15/24 01:30:00  PM,34.374,21.5,,,,
41,04/15/24 02:00:00  PM,36.079,139.9,,,,
42,04/15/24 02:30:00  PM,33.848,11711.2,,,,
43,04/15/24 03:00:00  PM,31.778,57867.0,,,,
44,04/15/24 03:30:00  PM,30.862,170845.6,,,,
45,04/15/24 04:00:00  PM,27.468,30311.3,,,,
46,04/15/24 04:30:00  PM,28.655,35822.5,,,,
47,04/15/24 05:00:00  PM,30.356,88178.4,,,,
48,04/15/24 05:30:00  PM,26.879,28933.5,,,,
49,04/15/24 06:00:00  PM,23.773,15155.7,,,,
50,04/15/24 06:30:00  PM,23.292,13777.9,,,,
51,04/15/24 07:00:00  PM,21.760,6544.5,,,,
52,04/15/24 07:30:00  PM,18.711,290.6,,,,
53,04/15/24 08:00:00  PM,15.569,0.0,,,,
54,04/15/24 08:30:00  PM,15.855,0.0,,,,
55,04/15/24 09:00:00  PM,16.427,0.0,,,,
56,04/15/24 09:30:00  PM,16.046,0.0,,,,
57,04/15/24 10:00:00  PM,15.855,0.0,,,,
58,04/15/24 10:30:00  PM,15.473,0.0,,,,
59,04/15/24 11:00:00  PM,14.613,0.0,,,,
60,04/15/24 11:30:00  PM,15.664,0.0,,,,
61,04/16/24 12:00:00  AM,14.613,0.0,,,,
62,04/16/24 12:30:00  AM,14.709,0.0,,,,
63,04/16/24 01:00:00  AM,14.517,0.0,,,,
64,04/16/24 01:30:00  AM,14.613,0.0,,,,
65,04/16/24 02:00:00  AM,14.230,0.0,,,,
66,04/16/24 02:30:00  AM,12.401,0.0,,,,
67,04/16/24 03:00:00  AM,13.269,0.0,,,,
68,04/16/24 03:30:00  AM,11.528,0.0,,,,
69,04/16/24 04:00:00  AM,12.787,0.0,,,,
70,04/16/24 04:30:00  AM,11.528,0.0,,,,
71,04/16/24 05:00:00  AM,11.722,0.0,,,,
72,04/16/24 05:30:00  AM,11.334,0.0,,,,
73,04/16/24 06:00:00  AM,9.275,129.2,,,,
74,04/16/24 06:30:00  AM,8.481,7577.8,,,,
75,04/16/24 07:00:00  AM,14.900,18600.1,,,,
76,04/16/24 07:30:00  AM,16.713,24800.2,,,,
77,04/16/24 08:00:00  AM,18.331,55111.5,,,,
78,04/16/24 08:30:00  AM,21.855,37200.2,,,,
79,04/16/24 09:00:00  AM,22.046,39955.8,,,,
80,04/16/24 09:30:00  AM,23.004,26178.0,,,,
81,04/16/24 10:00:00  AM,28.655,79911.6,,,,
82,04/16/24 10:30:00  AM,35.971,198401.3,,,,
83,04/16/24 11:00:00  AM,42.282,253512.8,,,,
84,04/16/24 11:30:00  AM,44.704,264535.1,,,,
85,04/16/24 12:00:00  PM,41.928,264535.1,,,,
86,04/16/24 12:30:00  PM,36.728,88178.4,,,,
87,04/16/24 01:00:00  PM,34.903,85422.8,,,,
88,04/16/24 01:30:00  PM,37.824,137778.7,,,,
89,04/16/24 02:00:00  PM,41.575,264535.1,,,,
90,04/16/24 02:30:00  PM,37.604,71644.9,,,,
91,04/16/24 03:00:00  PM,34.903,121245.2,,,,
92,04/16/24 03:30:00  PM,33.326,23422.4,,,,
93,04/16/24 04:00:00  PM,32.497,21355.7,,,,
94,04/16/24 04:30:00  PM,35.009,31689.1,,,,
95,04/16/24 05:00:00  PM,34.163,77156.1,,,,
96,04/16/24 05:30:00  PM,31.064,17222.3,,,,
97,04/16/24 06:00:00  PM,29.152,11711.2,,,,
98,04/16/24 06:30:00  PM,28.060,9300.1,,,,
99,04/16/24 07:00:00  PM,26.488,5166.7,,,,
100,04/16/24 07:30:00  PM,22.812,118.4,,,,
101,04/16/24 08:00:00  PM,21.473,0.0,,,,
102,04/16/24 08:30:00  PM,20.043,0.0,,,,
103,04/16/24 09:00:00  PM,20.424,0.0,,,,
104,04/16/24 09:30:00  PM,16.332,0.0,,,,
105,04/16/24 10:00:00  PM,15.951,0.0,,,,
106,04/16/24 10:30:00  PM,18.236,0.0,,,,
107,04/16/24 11:00:00  PM,18.426,0.0,,,,
108,04/16/24 11:30:00  PM,18.616,0.0,,,,
109,04/17/24 12:00:00  AM,18.331,0.0,,,,
110,04/17/24 12:30:00  AM,17.855,0.0,,,,
111,04/17/24 01:00:00  AM,17.094,0.0,,,,
112,04/17/24 01:30:00  AM,17.284,0.0,,,,
113,04/17/24 02:00:00  AM,17.284,0.0,,,,
114,04/17/24 02:30:00  AM,15.569,0.0,,,,
115,04/17/24 03:00:00  AM,14.996,0.0,,,,
116,04/17/24 03:30:00  AM,15.091,0.0,,,,
117,04/17/24 04:00:00  AM,14.804,0.0,,,,
118,04/17/24 04:30:00  AM,12.304,0.0,,,,
119,04/17/24 05:00:00  AM,10.748,0.0,,,,
120,04/17/24 05:30:00  AM,12.401,0.0,,,,
121,04/17/24 06:00:00  AM,13.558,161.5,,,,
122,04/17/24 06:30:00  AM,16.141,8611.2,,,,
123,04/17/24 07:00:00  AM,18.806,19289.0,,,,
124,04/17/24 07:30:00  AM,21.282,33066.9,,,,
125,04/17/24 08:00:00  AM,23.581,34444.7,,,,
126,04/17/24 08:30:00  AM,29.152,68889.3,,,,
127,04/17/24 09:00:00  AM,28.555,52355.9,,,,
128,04/17/24 09:30:00  AM,28.754,34444.7,,,,
129,04/17/24 10:00:00  AM,34.374,88178.4,,,,
130,04/17/24 10:30:00  AM,40.992,137778.7,,,,
131,04/17/24 11:00:00  AM,46.210,253512.8,,,,
132,04/17/24 11:30:00  AM,47.368,220445.9,,,,
133,04/17/24 12:00:00  PM,42.282,79911.6,,,,
134,04/17/24 12:30:00  PM,33.014,16533.4,,,,
135,04/17/24 01:00:00  PM,37.274,118.4,,,,
136,04/17/24 01:30:00  PM,35.328,96.9,,,,
137,04/17/24 02:00:00  PM,37.165,96.9,,,,
138,04/17/24 02:30:00  PM,39.502,14466.8,,,,
139,04/17/24 03:00:00  PM,32.600,269.1,,,,
140,04/17/24 03:30:00  PM,32.911,3272.2,,,,
141,04/17/24 04:00:00  PM,28.754,10.8,,,,
142,04/17/24 04:14:47  PM,,,Logged,,,
143,04/17/24 04:15:00  PM,,,,Logged,,
144,04/17/24 04:15:12  PM,,,,,Logged,Logged
