"Plot Title: C2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20597543, SEN S/N: 20597543)","Intensity, Lux (LGR S/N: 20597543, SEN S/N: 20597543)","Coupler Attached (LGR S/N: 20597543)","Host Connected (LGR S/N: 20597543)","Stopped (LGR S/N: 20597543)","End Of File (LGR S/N: 20597543)"
102,07/09/23 10:30:00  PM,30.154,0.0,,,,
103,07/09/23 11:00:00  PM,29.552,0.0,,,,
104,07/09/23 11:30:00  PM,28.953,0.0,,,,
105,07/10/23 12:00:00  AM,28.555,0.0,,,,
106,07/10/23 12:30:00  AM,27.961,0.0,,,,
107,07/10/23 01:00:00  AM,25.902,0.0,,,,
108,07/10/23 01:30:00  AM,25.902,0.0,,,,
109,07/10/23 02:00:00  AM,25.805,0.0,,,,
110,07/10/23 02:30:00  AM,25.416,0.0,,,,
111,07/10/23 03:00:00  AM,24.255,0.0,,,,
112,07/10/23 03:30:00  AM,24.351,0.0,,,,
113,07/10/23 04:00:00  AM,22.429,0.0,,,,
114,07/10/23 04:30:00  AM,20.901,0.0,,,,
115,07/10/23 05:00:00  AM,19.662,0.0,,,,
116,07/10/23 05:30:00  AM,18.711,419.8,,,,
117,07/10/23 06:00:00  AM,18.711,2927.8,,,,
118,07/10/23 06:30:00  AM,29.053,31689.1,,,,
119,07/10/23 07:00:00  AM,32.188,41333.6,,,,
120,07/10/23 07:30:00  AM,34.163,44089.2,,,,
121,07/10/23 08:00:00  AM,33.118,15155.7,,,,
122,07/10/23 08:30:00  AM,41.692,74400.5,,,,
123,07/10/23 09:00:00  AM,38.602,6544.5,,,,
124,07/10/23 09:30:00  AM,40.876,12400.1,,,,
125,07/10/23 10:00:00  AM,37.494,0.0,,,,
126,07/10/23 10:30:00  AM,39.957,0.0,,,,
127,07/10/23 11:00:00  AM,42.878,0.0,,,,
128,07/10/23 11:30:00  AM,42.758,0.0,,,,
129,07/10/23 12:00:00  PM,42.998,0.0,,,,
130,07/10/23 12:30:00  PM,44.211,0.0,,,,
131,07/10/23 01:00:00  PM,43.723,0.0,,,,
132,07/10/23 01:30:00  PM,43.480,0.0,,,,
133,07/10/23 02:00:00  PM,32.807,322.9,,,,
134,07/10/23 02:10:43  PM,,,Logged,Logged,,
135,07/10/23 02:10:49  PM,,,,,Logged,Logged
