"Plot Title: 20619225"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20619225, SEN S/N: 20619225)","Intensity, Lux (LGR S/N: 20619225, SEN S/N: 20619225)","Coupler Detached (LGR S/N: 20619225)","Host Connected (LGR S/N: 20619225)","Coupler Attached (LGR S/N: 20619225)","Stopped (LGR S/N: 20619225)","End Of File (LGR S/N: 20619225)"
126,04/29/23 09:39:29  AM,28.258,11022.3,,,,,
127,04/29/23 10:09:29  AM,27.961,14466.8,,,,,
128,04/29/23 10:39:29  AM,28.853,14466.8,,,,,
129,04/29/23 11:09:29  AM,31.778,28933.5,,,,,
130,04/29/23 11:39:29  AM,34.163,38578.0,,,,,
131,04/29/23 12:09:29  PM,38.938,88178.4,,,,,
132,04/29/23 12:39:29  PM,38.602,66133.8,,,,,
133,04/29/23 01:09:29  PM,41.928,44089.2,,,,,
134,04/29/23 01:39:29  PM,46.593,52355.9,,,,,
135,04/29/23 02:09:29  PM,49.360,93689.5,,,,,
136,04/29/23 02:39:29  PM,48.023,88178.4,,,,,
137,04/29/23 03:09:29  PM,37.935,49600.3,,,,,
138,04/29/23 03:39:29  PM,46.210,88178.4,,,,,
139,04/29/23 04:09:29  PM,42.998,110223.0,,,,,
140,04/29/23 04:39:29  PM,42.282,88178.4,,,,,
141,04/29/23 05:09:29  PM,38.714,44089.2,,,,,
142,04/29/23 05:39:29  PM,39.276,60622.6,,,,,
143,04/29/23 06:09:29  PM,36.837,34444.7,,,,,
144,04/29/23 06:39:29  PM,32.394,24800.2,,,,,
145,04/29/23 07:09:29  PM,28.258,15155.7,,,,,
146,04/29/23 07:39:29  PM,23.196,538.2,,,,,
147,04/29/23 08:09:29  PM,19.377,0.0,,,,,
148,04/29/23 08:39:29  PM,17.760,0.0,,,,,
149,04/29/23 09:09:29  PM,16.713,0.0,,,,,
150,04/29/23 09:39:29  PM,14.134,0.0,,,,,
151,04/29/23 10:09:29  PM,12.883,0.0,,,,,
152,04/29/23 10:39:29  PM,12.594,0.0,,,,,
153,04/29/23 11:09:29  PM,12.304,0.0,,,,,
154,04/29/23 11:39:29  PM,12.883,0.0,,,,,
155,04/30/23 12:09:29  AM,11.625,0.0,,,,,
156,04/30/23 12:39:29  AM,11.625,0.0,,,,,
157,04/30/23 01:09:29  AM,11.431,0.0,,,,,
158,04/30/23 01:39:29  AM,10.357,0.0,,,,,
159,04/30/23 02:09:29  AM,10.455,0.0,,,,,
160,04/30/23 02:39:29  AM,10.455,0.0,,,,,
161,04/30/23 03:09:29  AM,10.063,0.0,,,,,
162,04/30/23 03:39:29  AM,9.571,0.0,,,,,
163,04/30/23 04:09:29  AM,9.571,0.0,,,,,
164,04/30/23 04:39:29  AM,9.077,0.0,,,,,
165,04/30/23 05:09:29  AM,8.978,0.0,,,,,
166,04/30/23 05:39:29  AM,9.077,0.0,,,,,
167,04/30/23 06:09:29  AM,9.077,290.6,,,,,
168,04/30/23 06:39:29  AM,9.275,1894.5,,,,,
169,04/30/23 07:09:29  AM,11.139,3272.2,,,,,
170,04/30/23 07:39:29  AM,14.038,4305.6,,,,,
171,04/30/23 08:09:29  AM,16.999,5166.7,,,,,
172,04/30/23 08:39:29  AM,20.043,7233.4,,,,,
173,04/30/23 09:09:29  AM,21.855,9300.1,,,,,
174,04/30/23 09:39:29  AM,24.062,9644.5,,,,,
175,04/30/23 10:09:29  AM,25.028,10677.8,,,,,
176,04/30/23 10:39:29  AM,26.000,10677.8,,,,,
177,04/30/23 11:09:29  AM,28.159,13777.9,,,,,
178,04/30/23 11:39:29  AM,29.953,24800.2,,,,,
179,04/30/23 12:09:29  PM,34.691,110223.0,,,,,
180,04/30/23 12:39:29  PM,35.328,38578.0,,,,,
181,04/30/23 01:09:29  PM,36.187,3961.1,,,,,
182,04/30/23 01:39:29  PM,35.435,2927.8,,,,,
183,04/30/23 02:09:29  PM,31.983,0.0,,,,,
184,04/30/23 02:39:29  PM,31.676,0.0,,,,,
185,04/30/23 03:09:29  PM,31.880,0.0,,,,,
186,04/30/23 03:39:29  PM,32.188,0.0,,,,,
187,04/30/23 04:09:29  PM,32.394,0.0,,,,,
188,04/30/23 04:39:29  PM,32.188,0.0,,,,,
189,04/30/23 05:09:29  PM,32.394,0.0,,,,,
190,04/30/23 05:39:29  PM,32.704,0.0,,,,,
191,04/30/23 06:09:29  PM,32.807,0.0,,,,,
192,04/30/23 06:39:29  PM,32.807,0.0,,,,,
193,04/30/23 07:09:29  PM,32.911,0.0,,,,,
194,04/30/23 07:39:29  PM,33.222,0.0,,,,,
195,04/30/23 08:09:29  PM,30.457,0.0,,,,,
196,04/30/23 08:39:29  PM,28.655,0.0,,,,,
197,04/30/23 09:09:29  PM,27.665,0.0,,,,,
198,04/30/23 09:39:29  PM,26.195,10.8,,,,,
199,04/30/23 10:09:29  PM,24.835,0.0,,,,,
200,04/30/23 10:39:29  PM,24.351,0.0,,,,,
201,04/30/23 11:09:29  PM,24.255,0.0,,,,,
202,04/30/23 11:39:29  PM,23.966,0.0,,,,,
203,05/01/23 12:09:29  AM,23.677,0.0,,,,,
204,05/01/23 12:39:29  AM,23.484,0.0,,,,,
205,05/01/23 01:09:29  AM,23.100,0.0,,,,,
206,05/01/23 01:39:29  AM,22.525,0.0,,,,,
207,05/01/23 02:09:29  AM,22.142,0.0,,,,,
208,05/01/23 02:39:29  AM,21.855,0.0,,,,,
209,05/01/23 03:09:29  AM,21.951,0.0,,,,,
210,05/01/23 03:39:29  AM,21.664,0.0,,,,,
211,05/01/23 04:09:29  AM,21.473,0.0,,,,,
212,05/01/23 04:39:29  AM,21.091,0.0,,,,,
213,05/01/23 05:09:29  AM,20.901,0.0,,,,,
214,05/01/23 05:39:29  AM,20.519,0.0,,,,,
215,05/01/23 06:09:29  AM,20.329,0.0,,,,,
216,05/01/23 06:39:29  AM,20.138,10.8,,,,,
217,05/01/23 07:09:29  AM,20.234,32.3,,,,,
218,05/01/23 07:39:29  AM,20.519,43.1,,,,,
219,05/01/23 08:09:29  AM,20.996,53.8,,,,,
220,05/01/23 08:39:29  AM,21.473,64.6,,,,,
221,05/01/23 09:09:29  AM,21.664,75.3,,,,,
222,05/01/23 09:39:29  AM,21.855,96.9,,,,,
223,05/01/23 10:09:29  AM,22.333,129.2,,,,,
224,05/01/23 10:39:29  AM,22.429,129.2,,,,,
225,05/01/23 11:09:29  AM,22.717,139.9,,,,,
226,05/01/23 11:39:29  AM,22.908,139.9,,,,,
227,05/01/23 12:09:29  PM,23.196,150.7,,,,,
228,05/01/23 12:39:29  PM,23.196,161.5,,,,,
229,05/01/23 01:09:29  PM,23.196,139.9,,,,,
230,05/01/23 01:39:29  PM,23.292,139.9,,,,,
231,05/01/23 02:09:29  PM,23.292,161.5,,,,,
232,05/01/23 02:39:29  PM,23.484,150.7,,,,,
233,05/01/23 03:09:29  PM,23.869,161.5,,,,,
234,05/01/23 03:39:29  PM,23.869,150.7,,,,,
235,05/01/23 04:09:29  PM,23.773,172.2,,,,,
236,05/01/23 04:39:29  PM,23.966,118.4,,,,,
237,05/01/23 05:09:29  PM,23.484,43.1,,,,,
238,05/01/23 05:39:29  PM,23.004,43.1,,,,,
239,05/01/23 06:09:29  PM,22.525,32.3,,,,,
240,05/01/23 06:39:29  PM,22.046,0.0,,,,,
241,05/01/23 07:09:29  PM,21.473,0.0,,,,,
242,05/01/23 07:39:29  PM,20.805,0.0,,,,,
243,05/01/23 08:09:29  PM,20.519,0.0,,,,,
244,05/01/23 08:39:29  PM,21.187,0.0,,,,,
245,05/01/23 09:09:29  PM,20.615,0.0,,,,,
246,05/01/23 09:39:29  PM,20.043,0.0,,,,,
247,05/01/23 10:09:29  PM,19.567,0.0,,,,,
248,05/01/23 10:39:29  PM,18.806,0.0,,,,,
249,05/01/23 11:09:29  PM,18.331,0.0,,,,,
250,05/01/23 11:39:29  PM,17.760,0.0,,,,,
251,05/02/23 12:09:29  AM,17.284,0.0,,,,,
252,05/02/23 12:39:29  AM,16.713,0.0,,,,,
253,05/02/23 01:09:29  AM,16.713,0.0,,,,,
254,05/02/23 01:39:29  AM,16.618,0.0,,,,,
255,05/02/23 02:09:29  AM,16.618,0.0,,,,,
256,05/02/23 02:39:29  AM,16.332,0.0,,,,,
257,05/02/23 03:09:29  AM,16.237,0.0,,,,,
258,05/02/23 03:39:29  AM,15.569,0.0,,,,,
259,05/02/23 04:09:29  AM,15.378,0.0,,,,,
260,05/02/23 04:39:29  AM,15.091,0.0,,,,,
261,05/02/23 05:09:29  AM,15.091,0.0,,,,,
262,05/02/23 05:39:29  AM,15.187,0.0,,,,,
263,05/02/23 06:09:29  AM,15.569,0.0,,,,,
264,05/02/23 06:39:29  AM,15.760,43.1,,,,,
265,05/02/23 07:09:29  AM,16.046,53.8,,,,,
266,05/02/23 07:39:29  AM,16.237,53.8,,,,,
267,05/02/23 08:09:29  AM,16.427,75.3,,,,,
268,05/02/23 08:39:29  AM,16.618,86.1,,,,,
269,05/02/23 09:09:29  AM,16.713,107.6,,,,,
270,05/02/23 09:39:29  AM,16.903,129.2,,,,,
271,05/02/23 10:09:29  AM,16.903,96.9,,,,,
272,05/02/23 10:39:29  AM,17.189,118.4,,,,,
273,05/02/23 11:09:29  AM,17.475,86.1,,,,,
274,05/02/23 11:39:29  AM,17.665,118.4,,,,,
275,05/02/23 12:05:18  PM,,,,Logged,,,
276,05/02/23 12:05:19  PM,,,,,Logged,,
277,05/02/23 12:05:26  PM,,,,,,Logged,Logged
