"Plot Title: 20597543"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20597543, SEN S/N: 20597543)","Intensity, Lux (LGR S/N: 20597543, SEN S/N: 20597543)","Coupler Attached (LGR S/N: 20597543)","Host Connected (LGR S/N: 20597543)","Stopped (LGR S/N: 20597543)","End Of File (LGR S/N: 20597543)"
31,04/10/23 11:00:00  AM,40.530,220445.9,,,,
32,04/10/23 11:30:00  AM,41.341,242490.5,,,,
33,04/10/23 12:00:00  PM,42.046,242490.5,,,,
34,04/10/23 12:30:00  PM,44.089,242490.5,,,,
35,04/10/23 01:00:00  PM,44.704,231468.2,,,,
36,04/10/23 01:30:00  PM,45.956,220445.9,,,,
37,04/10/23 02:00:00  PM,43.601,198401.3,,,,
38,04/10/23 02:30:00  PM,43.966,176356.7,,,,
39,04/10/23 03:00:00  PM,42.401,159823.3,,,,
40,04/10/23 03:30:00  PM,40.645,137778.7,,,,
41,04/10/23 04:00:00  PM,39.615,110223.0,,,,
42,04/10/23 04:30:00  PM,38.379,82667.2,,,,
43,04/10/23 05:00:00  PM,35.115,57867.0,,,,
44,04/10/23 05:30:00  PM,31.166,35822.5,,,,
45,04/10/23 06:00:00  PM,26.683,15155.7,,,,
46,04/10/23 06:30:00  PM,20.996,2755.6,,,,
47,04/10/23 07:00:00  PM,17.189,1463.9,,,,
48,04/10/23 07:30:00  PM,14.996,21.5,,,,
49,04/10/23 08:00:00  PM,13.750,0.0,,,,
50,04/10/23 08:30:00  PM,15.760,0.0,,,,
51,04/10/23 09:00:00  PM,15.187,0.0,,,,
52,04/10/23 09:30:00  PM,14.230,0.0,,,,
53,04/10/23 10:00:00  PM,15.569,0.0,,,,
54,04/10/23 10:30:00  PM,13.558,0.0,,,,
55,04/10/23 11:00:00  PM,13.365,0.0,,,,
56,04/10/23 11:30:00  PM,14.134,0.0,,,,
57,04/11/23 12:00:00  AM,13.750,0.0,,,,
58,04/11/23 12:30:00  AM,13.365,0.0,,,,
59,04/11/23 01:00:00  AM,15.664,0.0,,,,
60,04/11/23 01:30:00  AM,16.237,0.0,,,,
61,04/11/23 02:00:00  AM,16.808,0.0,,,,
62,04/11/23 02:30:00  AM,16.999,0.0,,,,
63,04/11/23 03:00:00  AM,17.094,0.0,,,,
64,04/11/23 03:30:00  AM,17.284,0.0,,,,
65,04/11/23 04:00:00  AM,17.094,0.0,,,,
66,04/11/23 04:30:00  AM,16.808,0.0,,,,
67,04/11/23 05:00:00  AM,16.618,0.0,,,,
68,04/11/23 05:30:00  AM,15.760,0.0,,,,
69,04/11/23 06:00:00  AM,15.760,86.1,,,,
70,04/11/23 06:30:00  AM,15.282,2066.7,,,,
71,04/11/23 07:00:00  AM,15.091,3788.9,,,,
72,04/11/23 07:30:00  AM,25.610,55111.5,,,,
73,04/11/23 08:00:00  AM,30.054,77156.1,,,,
74,04/11/23 08:30:00  AM,32.497,99200.7,,,,
75,04/11/23 09:00:00  AM,36.837,132267.5,,,,
76,04/11/23 09:30:00  AM,37.055,159823.3,,,,
77,04/11/23 10:00:00  AM,39.163,187379.0,,,,
78,04/11/23 10:30:00  AM,40.415,209423.6,,,,
79,04/11/23 11:00:00  AM,40.645,231468.2,,,,
80,04/11/23 11:30:00  AM,41.692,242490.5,,,,
81,04/11/23 12:00:00  PM,43.118,253512.8,,,,
82,04/11/23 12:30:00  PM,43.118,242490.5,,,,
83,04/11/23 01:00:00  PM,43.359,231468.2,,,,
84,04/11/23 01:30:00  PM,44.089,220445.9,,,,
85,04/11/23 02:00:00  PM,43.480,209423.6,,,,
86,04/11/23 02:30:00  PM,43.118,187379.0,,,,
87,04/11/23 03:00:00  PM,41.575,165334.4,,,,
88,04/11/23 03:30:00  PM,40.761,137778.7,,,,
89,04/11/23 04:00:00  PM,39.615,110223.0,,,,
90,04/11/23 04:30:00  PM,38.714,85422.8,,,,
91,04/11/23 05:00:00  PM,28.060,31689.1,,,,
92,04/11/23 05:30:00  PM,29.053,28933.5,,,,
93,04/11/23 06:00:00  PM,25.028,14466.8,,,,
94,04/11/23 06:30:00  PM,21.951,7233.4,,,,
95,04/11/23 07:00:00  PM,19.092,1550.0,,,,
96,04/11/23 07:30:00  PM,19.092,10.8,,,,
97,04/11/23 08:00:00  PM,17.665,0.0,,,,
98,04/11/23 08:30:00  PM,17.189,0.0,,,,
99,04/11/23 09:00:00  PM,14.996,0.0,,,,
100,04/11/23 09:30:00  PM,16.808,0.0,,,,
101,04/11/23 10:00:00  PM,18.331,0.0,,,,
102,04/11/23 10:30:00  PM,17.950,0.0,,,,
103,04/11/23 11:00:00  PM,17.284,0.0,,,,
104,04/11/23 11:30:00  PM,15.855,0.0,,,,
105,04/12/23 12:00:00  AM,15.664,0.0,,,,
106,04/12/23 12:30:00  AM,15.473,0.0,,,,
107,04/12/23 01:00:00  AM,16.046,0.0,,,,
108,04/12/23 01:30:00  AM,15.091,0.0,,,,
109,04/12/23 02:00:00  AM,14.709,0.0,,,,
110,04/12/23 02:30:00  AM,11.625,0.0,,,,
111,04/12/23 03:00:00  AM,14.230,0.0,,,,
112,04/12/23 03:30:00  AM,13.942,0.0,,,,
113,04/12/23 04:00:00  AM,13.654,0.0,,,,
114,04/12/23 04:30:00  AM,13.846,0.0,,,,
115,04/12/23 05:00:00  AM,12.980,0.0,,,,
116,04/12/23 05:30:00  AM,14.230,0.0,,,,
117,04/12/23 06:00:00  AM,10.651,107.6,,,,
118,04/12/23 06:30:00  AM,11.041,2066.7,,,,
119,04/12/23 07:00:00  AM,13.558,8266.7,,,,
120,04/12/23 07:30:00  AM,20.329,55111.5,,,,
121,04/12/23 08:00:00  AM,24.738,71644.9,,,,
122,04/12/23 08:30:00  AM,31.268,115734.1,,,,
123,04/12/23 09:00:00  AM,34.691,148801.0,,,,
124,04/12/23 09:30:00  AM,29.552,88178.4,,,,
125,04/12/23 10:00:00  AM,23.581,55111.5,,,,
126,04/12/23 10:30:00  AM,30.154,170845.6,,,,
127,04/12/23 11:00:00  AM,30.558,148801.0,,,,
128,04/12/23 11:30:00  AM,38.379,242490.5,,,,
129,04/12/23 12:00:00  PM,38.826,220445.9,,,,
130,04/12/23 12:30:00  PM,40.530,253512.8,,,,
131,04/12/23 01:00:00  PM,40.071,99200.7,,,,
132,04/12/23 01:30:00  PM,40.992,176356.7,,,,
133,04/12/23 02:00:00  PM,41.458,209423.6,,,,
134,04/12/23 02:30:00  PM,37.935,104711.8,,,,
135,04/12/23 03:00:00  PM,33.535,66133.8,,,,
136,04/12/23 03:30:00  PM,31.166,148801.0,,,,
137,04/12/23 04:00:00  PM,34.374,115734.1,,,,
138,04/12/23 04:30:00  PM,27.961,93689.5,,,,
139,04/12/23 05:00:00  PM,25.125,42711.4,,,,
140,04/12/23 05:30:00  PM,23.773,30311.3,,,,
141,04/12/23 06:00:00  PM,20.234,8266.7,,,,
142,04/12/23 06:30:00  PM,17.475,5511.1,,,,
143,04/12/23 07:00:00  PM,15.760,2066.7,,,,
144,04/12/23 07:30:00  PM,14.804,10.8,,,,
145,04/12/23 08:00:00  PM,13.654,0.0,,,,
146,04/12/23 08:30:00  PM,16.523,0.0,,,,
147,04/12/23 09:00:00  PM,15.378,0.0,,,,
148,04/12/23 09:30:00  PM,14.325,0.0,,,,
149,04/12/23 10:00:00  PM,13.461,0.0,,,,
150,04/12/23 10:30:00  PM,12.787,0.0,,,,
151,04/12/23 11:00:00  PM,12.594,0.0,,,,
152,04/12/23 11:30:00  PM,12.497,0.0,,,,
153,04/13/23 12:00:00  AM,12.207,0.0,,,,
154,04/13/23 12:30:00  AM,11.528,0.0,,,,
155,04/13/23 01:00:00  AM,11.528,0.0,,,,
156,04/13/23 01:30:00  AM,9.965,0.0,,,,
157,04/13/23 02:00:00  AM,9.176,0.0,,,,
158,04/13/23 02:30:00  AM,8.779,0.0,,,,
159,04/13/23 03:00:00  AM,10.063,0.0,,,,
160,04/13/23 03:30:00  AM,14.038,0.0,,,,
161,04/13/23 04:00:00  AM,9.866,0.0,,,,
162,04/13/23 04:30:00  AM,10.161,0.0,,,,
163,04/13/23 05:00:00  AM,7.882,0.0,,,,
164,04/13/23 05:30:00  AM,7.782,0.0,,,,
165,04/13/23 06:00:00  AM,7.983,43.1,,,,
166,04/13/23 06:30:00  AM,7.381,2927.8,,,,
167,04/13/23 07:00:00  AM,11.916,18600.1,,,,
168,04/13/23 07:30:00  AM,17.475,57867.0,,,,
169,04/13/23 08:00:00  AM,15.569,66133.8,,,,
170,04/13/23 08:30:00  AM,19.472,104711.8,,,,
171,04/13/23 09:00:00  AM,21.664,137778.7,,,,
172,04/13/23 09:30:00  AM,23.292,159823.3,,,,
173,04/13/23 10:00:00  AM,21.664,137778.7,,,,
174,04/13/23 10:30:00  AM,26.781,209423.6,,,,
175,04/13/23 11:00:00  AM,29.152,231468.2,,,,
176,04/13/23 11:30:00  AM,30.963,242490.5,,,,
177,04/13/23 12:00:00  PM,30.659,253512.8,,,,
178,04/13/23 12:30:00  PM,33.953,242490.5,,,,
179,04/13/23 01:00:00  PM,33.535,242490.5,,,,
180,04/13/23 01:30:00  PM,34.163,231468.2,,,,
181,04/13/23 02:00:00  PM,32.497,209423.6,,,,
182,04/13/23 02:30:00  PM,33.014,187379.0,,,,
183,04/13/23 03:00:00  PM,35.328,165334.4,,,,
184,04/13/23 03:30:00  PM,35.009,143289.8,,,,
185,04/13/23 04:00:00  PM,32.807,110223.0,,,,
186,04/13/23 04:30:00  PM,32.600,85422.8,,,,
187,04/13/23 05:00:00  PM,26.977,60622.6,,,,
188,04/13/23 05:30:00  PM,21.855,38578.0,,,,
189,04/13/23 06:00:00  PM,19.187,14466.8,,,,
190,04/13/23 06:30:00  PM,13.942,3788.9,,,,
191,04/13/23 07:00:00  PM,12.980,1808.3,,,,
192,04/13/23 07:30:00  PM,12.401,43.1,,,,
193,04/13/23 08:00:00  PM,11.334,0.0,,,,
194,04/13/23 08:30:00  PM,10.748,0.0,,,,
195,04/13/23 09:00:00  PM,11.041,0.0,,,,
196,04/13/23 09:30:00  PM,9.768,0.0,,,,
197,04/13/23 10:00:00  PM,9.077,0.0,,,,
198,04/13/23 10:30:00  PM,7.983,0.0,,,,
199,04/13/23 11:00:00  PM,7.882,0.0,,,,
200,04/13/23 11:30:00  PM,7.481,0.0,,,,
201,04/14/23 12:00:00  AM,7.782,0.0,,,,
202,04/14/23 12:30:00  AM,8.581,0.0,,,,
203,04/14/23 01:00:00  AM,8.680,0.0,,,,
204,04/14/23 01:30:00  AM,7.481,0.0,,,,
205,04/14/23 02:00:00  AM,6.064,0.0,,,,
206,04/14/23 02:30:00  AM,5.141,0.0,,,,
207,04/14/23 03:00:00  AM,4.934,0.0,,,,
208,04/14/23 03:30:00  AM,4.934,0.0,,,,
209,04/14/23 04:00:00  AM,5.450,0.0,,,,
210,04/14/23 04:30:00  AM,5.244,0.0,,,,
211,04/14/23 05:00:00  AM,5.860,0.0,,,,
212,04/14/23 05:30:00  AM,7.179,0.0,,,,
213,04/14/23 06:00:00  AM,6.877,139.9,,,,
214,04/14/23 06:30:00  AM,7.179,3444.5,,,,
215,04/14/23 07:00:00  AM,10.944,30311.3,,,,
216,04/14/23 07:30:00  AM,14.325,52355.9,,,,
217,04/14/23 08:00:00  AM,16.903,77156.1,,,,
218,04/14/23 08:30:00  AM,20.043,104711.8,,,,
219,04/14/23 09:00:00  AM,22.908,132267.5,,,,
220,04/14/23 09:30:00  AM,25.805,165334.4,,,,
221,04/14/23 10:00:00  AM,27.567,187379.0,,,,
222,04/14/23 10:30:00  AM,31.472,209423.6,,,,
223,04/14/23 11:00:00  AM,34.163,231468.2,,,,
224,04/14/23 11:30:00  AM,34.058,242490.5,,,,
225,04/14/23 12:00:00  PM,37.055,253512.8,,,,
226,04/14/23 12:30:00  PM,34.479,242490.5,,,,
227,04/14/23 01:00:00  PM,36.837,242490.5,,,,
228,04/14/23 01:30:00  PM,37.055,231468.2,,,,
229,04/14/23 02:00:00  PM,40.415,209423.6,,,,
230,04/14/23 02:30:00  PM,39.389,187379.0,,,,
231,04/14/23 03:00:00  PM,36.511,165334.4,,,,
232,04/14/23 03:30:00  PM,33.639,143289.8,,,,
233,04/14/23 04:00:00  PM,33.535,115734.1,,,,
234,04/14/23 04:30:00  PM,31.370,88178.4,,,,
235,04/14/23 05:00:00  PM,28.159,60622.6,,,,
236,04/14/23 05:30:00  PM,22.717,38578.0,,,,
237,04/14/23 06:00:00  PM,18.331,13089.0,,,,
238,04/14/23 06:30:00  PM,14.038,4305.6,,,,
239,04/14/23 07:00:00  PM,12.883,2066.7,,,,
240,04/14/23 07:30:00  PM,12.013,53.8,,,,
241,04/14/23 08:00:00  PM,11.528,0.0,,,,
242,04/14/23 08:30:00  PM,11.819,0.0,,,,
243,04/14/23 09:00:00  PM,11.041,0.0,,,,
244,04/14/23 09:30:00  PM,11.431,0.0,,,,
245,04/14/23 10:00:00  PM,11.722,0.0,,,,
246,04/14/23 10:30:00  PM,11.528,0.0,,,,
247,04/14/23 11:00:00  PM,11.722,0.0,,,,
248,04/14/23 11:30:00  PM,11.625,0.0,,,,
249,04/15/23 12:00:00  AM,11.625,0.0,,,,
250,04/15/23 12:30:00  AM,11.334,0.0,,,,
251,04/15/23 01:00:00  AM,11.236,0.0,,,,
252,04/15/23 01:30:00  AM,10.063,0.0,,,,
253,04/15/23 02:00:00  AM,9.768,0.0,,,,
254,04/15/23 02:30:00  AM,9.472,0.0,,,,
255,04/15/23 03:00:00  AM,9.669,0.0,,,,
256,04/15/23 03:30:00  AM,9.077,0.0,,,,
257,04/15/23 04:00:00  AM,8.779,0.0,,,,
258,04/15/23 04:30:00  AM,6.268,0.0,,,,
259,04/15/23 05:00:00  AM,7.381,0.0,,,,
260,04/15/23 05:30:00  AM,6.573,0.0,,,,
261,04/15/23 06:00:00  AM,6.471,193.8,,,,
262,04/15/23 06:30:00  AM,8.282,3616.7,,,,
263,04/15/23 07:00:00  AM,12.110,33066.9,,,,
264,04/15/23 07:30:00  AM,20.234,55111.5,,,,
265,04/15/23 08:00:00  AM,26.488,79911.6,,,,
266,04/15/23 08:30:00  AM,28.258,104711.8,,,,
267,04/15/23 09:00:00  AM,29.652,137778.7,,,,
268,04/15/23 09:30:00  AM,31.268,165334.4,,,,
269,04/15/23 10:00:00  AM,32.497,187379.0,,,,
270,04/15/23 10:30:00  AM,34.585,209423.6,,,,
271,04/15/23 11:00:00  AM,36.187,231468.2,,,,
272,04/15/23 11:30:00  AM,36.511,242490.5,,,,
273,04/15/23 12:00:00  PM,36.403,253512.8,,,,
274,04/15/23 12:30:00  PM,39.163,253512.8,,,,
275,04/15/23 01:00:00  PM,38.490,242490.5,,,,
276,04/15/23 01:30:00  PM,40.071,231468.2,,,,
277,04/15/23 02:00:00  PM,38.046,209423.6,,,,
278,04/15/23 02:30:00  PM,38.490,187379.0,,,,
279,04/15/23 03:00:00  PM,37.165,170845.6,,,,
280,04/15/23 03:30:00  PM,36.079,143289.8,,,,
281,04/15/23 04:00:00  PM,34.691,115734.1,,,,
282,04/15/23 04:30:00  PM,33.953,88178.4,,,,
283,04/15/23 05:00:00  PM,29.853,63378.2,,,,
284,04/15/23 05:30:00  PM,25.125,38578.0,,,,
285,04/15/23 06:00:00  PM,21.473,11711.2,,,,
286,04/15/23 06:30:00  PM,15.760,3961.1,,,,
287,04/15/23 07:00:00  PM,12.690,2066.7,,,,
288,04/15/23 07:30:00  PM,10.944,64.6,,,,
289,04/15/23 08:00:00  PM,10.259,0.0,,,,
290,04/15/23 08:30:00  PM,9.571,0.0,,,,
291,04/15/23 09:00:00  PM,8.779,0.0,,,,
292,04/15/23 09:30:00  PM,8.978,0.0,,,,
293,04/15/23 10:00:00  PM,9.176,0.0,,,,
294,04/15/23 10:30:00  PM,8.282,0.0,,,,
295,04/15/23 11:00:00  PM,8.978,0.0,,,,
296,04/15/23 11:30:00  PM,8.879,0.0,,,,
297,04/16/23 12:00:00  AM,9.373,0.0,,,,
298,04/16/23 12:30:00  AM,8.680,0.0,,,,
299,04/16/23 01:00:00  AM,9.077,0.0,,,,
300,04/16/23 01:30:00  AM,10.357,0.0,,,,
301,04/16/23 02:00:00  AM,8.879,0.0,,,,
302,04/16/23 02:30:00  AM,10.651,0.0,,,,
303,04/16/23 03:00:00  AM,10.063,0.0,,,,
304,04/16/23 03:30:00  AM,10.161,0.0,,,,
305,04/16/23 04:00:00  AM,8.282,0.0,,,,
306,04/16/23 04:30:00  AM,9.373,0.0,,,,
307,04/16/23 05:00:00  AM,8.879,0.0,,,,
308,04/16/23 05:30:00  AM,8.282,0.0,,,,
309,04/16/23 06:00:00  AM,9.866,258.3,,,,
310,04/16/23 06:30:00  AM,9.965,3444.5,,,,
311,04/16/23 07:00:00  AM,14.421,34444.7,,,,
312,04/16/23 07:30:00  AM,22.717,57867.0,,,,
313,04/16/23 08:00:00  AM,26.390,82667.2,,,,
314,04/16/23 08:30:00  AM,29.053,104711.8,,,,
315,04/16/23 09:00:00  AM,32.086,137778.7,,,,
316,04/16/23 09:30:00  AM,32.807,154312.1,,,,
317,04/16/23 10:00:00  AM,35.435,198401.3,,,,
318,04/16/23 10:30:00  AM,35.222,198401.3,,,,
319,04/16/23 11:00:00  AM,38.046,231468.2,,,,
320,04/16/23 11:30:00  AM,37.494,154312.1,,,,
321,04/16/23 12:00:00  PM,36.620,231468.2,,,,
322,04/16/23 12:30:00  PM,36.620,198401.3,,,,
323,04/16/23 01:00:00  PM,41.341,253512.8,,,,
324,04/16/23 01:30:00  PM,40.415,242490.5,,,,
325,04/16/23 02:00:00  PM,40.761,209423.6,,,,
326,04/16/23 02:30:00  PM,40.415,198401.3,,,,
327,04/16/23 03:00:00  PM,39.389,176356.7,,,,
328,04/16/23 03:30:00  PM,38.268,132267.5,,,,
329,04/16/23 04:00:00  PM,37.384,137778.7,,,,
330,04/16/23 04:30:00  PM,35.542,115734.1,,,,
331,04/16/23 05:00:00  PM,28.060,66133.8,,,,
332,04/16/23 05:30:00  PM,25.222,35822.5,,,,
333,04/16/23 06:00:00  PM,21.282,16533.4,,,,
334,04/16/23 06:30:00  PM,19.377,10677.8,,,,
335,04/16/23 07:00:00  PM,16.618,4650.0,,,,
336,04/16/23 07:30:00  PM,12.883,86.1,,,,
337,04/16/23 08:00:00  PM,11.625,0.0,,,,
338,04/16/23 08:30:00  PM,10.259,0.0,,,,
339,04/16/23 09:00:00  PM,9.373,0.0,,,,
340,04/16/23 09:30:00  PM,10.357,0.0,,,,
341,04/16/23 10:00:00  PM,11.041,0.0,,,,
342,04/16/23 10:30:00  PM,10.651,0.0,,,,
343,04/16/23 11:00:00  PM,12.207,0.0,,,,
344,04/16/23 11:30:00  PM,10.651,0.0,,,,
345,04/17/23 12:00:00  AM,13.461,0.0,,,,
346,04/17/23 12:30:00  AM,14.134,0.0,,,,
347,04/17/23 01:00:00  AM,14.325,0.0,,,,
348,04/17/23 01:30:00  AM,13.942,0.0,,,,
349,04/17/23 02:00:00  AM,12.304,0.0,,,,
350,04/17/23 02:30:00  AM,13.558,0.0,,,,
351,04/17/23 03:00:00  AM,13.173,0.0,,,,
352,04/17/23 03:30:00  AM,12.980,0.0,,,,
353,04/17/23 04:00:00  AM,12.207,0.0,,,,
354,04/17/23 04:30:00  AM,13.365,0.0,,,,
355,04/17/23 05:00:00  AM,12.690,0.0,,,,
356,04/17/23 05:30:00  AM,12.497,0.0,,,,
357,04/17/23 06:00:00  AM,10.455,269.1,,,,
358,04/17/23 06:30:00  AM,9.275,3272.2,,,,
359,04/17/23 07:00:00  AM,16.427,37200.2,,,,
360,04/17/23 07:30:00  AM,23.004,57867.0,,,,
361,04/17/23 08:00:00  AM,26.879,82667.2,,,,
362,04/17/23 08:30:00  AM,27.764,110223.0,,,,
363,04/17/23 09:00:00  AM,33.014,137778.7,,,,
364,04/17/23 09:30:00  AM,34.691,170845.6,,,,
365,04/17/23 10:00:00  AM,35.115,198401.3,,,,
366,04/17/23 10:30:00  AM,35.756,220445.9,,,,
367,04/17/23 11:00:00  AM,37.274,231468.2,,,,
368,04/17/23 11:30:00  AM,38.938,253512.8,,,,
369,04/17/23 12:00:00  PM,39.729,253512.8,,,,
370,04/17/23 12:30:00  PM,40.992,253512.8,,,,
371,04/17/23 01:00:00  PM,41.225,253512.8,,,,
372,04/17/23 01:30:00  PM,41.575,231468.2,,,,
373,04/17/23 02:00:00  PM,40.300,220445.9,,,,
374,04/17/23 02:30:00  PM,42.998,198401.3,,,,
375,04/17/23 03:00:00  PM,42.164,176356.7,,,,
376,04/17/23 03:30:00  PM,41.341,143289.8,,,,
377,04/17/23 04:00:00  PM,37.165,115734.1,,,,
378,04/17/23 04:30:00  PM,34.163,88178.4,,,,
379,04/17/23 05:00:00  PM,32.394,63378.2,,,,
380,04/17/23 05:30:00  PM,26.879,38578.0,,,,
381,04/17/23 06:00:00  PM,23.484,10333.4,,,,
382,04/17/23 06:30:00  PM,17.760,3788.9,,,,
383,04/17/23 07:00:00  PM,17.189,2152.8,,,,
384,04/17/23 07:30:00  PM,16.523,43.1,,,,
385,04/17/23 08:00:00  PM,15.569,0.0,,,,
386,04/17/23 08:30:00  PM,15.282,0.0,,,,
387,04/17/23 09:00:00  PM,14.325,0.0,,,,
388,04/17/23 09:30:00  PM,14.613,0.0,,,,
389,04/17/23 10:00:00  PM,14.517,0.0,,,,
390,04/17/23 10:30:00  PM,14.709,0.0,,,,
391,04/17/23 11:00:00  PM,14.134,0.0,,,,
392,04/17/23 11:30:00  PM,14.038,0.0,,,,
393,04/18/23 12:00:00  AM,13.942,0.0,,,,
394,04/18/23 12:30:00  AM,12.883,0.0,,,,
395,04/18/23 01:00:00  AM,12.690,0.0,,,,
396,04/18/23 01:30:00  AM,12.497,0.0,,,,
397,04/18/23 02:00:00  AM,12.207,0.0,,,,
398,04/18/23 02:30:00  AM,12.110,0.0,,,,
399,04/18/23 03:00:00  AM,12.401,0.0,,,,
400,04/18/23 03:30:00  AM,12.401,0.0,,,,
401,04/18/23 04:00:00  AM,11.041,0.0,,,,
402,04/18/23 04:30:00  AM,11.236,0.0,,,,
403,04/18/23 05:00:00  AM,11.236,0.0,,,,
404,04/18/23 05:30:00  AM,11.139,0.0,,,,
405,04/18/23 06:00:00  AM,10.846,215.3,,,,
406,04/18/23 06:30:00  AM,10.651,4133.4,,,,
407,04/18/23 07:00:00  AM,14.134,34444.7,,,,
408,04/18/23 07:30:00  AM,17.189,57867.0,,,,
409,04/18/23 08:00:00  AM,18.996,79911.6,,,,
410,04/18/23 08:30:00  AM,21.378,104711.8,,,,
411,04/18/23 09:00:00  AM,23.292,137778.7,,,,
412,04/18/23 09:30:00  AM,27.961,170845.6,,,,
413,04/18/23 10:00:00  AM,28.555,198401.3,,,,
414,04/18/23 10:30:00  AM,29.652,220445.9,,,,
415,04/18/23 11:00:00  AM,34.479,231468.2,,,,
416,04/18/23 11:30:00  AM,38.938,253512.8,,,,
417,04/18/23 12:00:00  PM,37.604,264535.1,,,,
418,04/18/23 12:30:00  PM,38.826,264535.1,,,,
419,04/18/23 01:00:00  PM,39.729,253512.8,,,,
420,04/18/23 01:30:00  PM,39.050,242490.5,,,,
421,04/18/23 02:00:00  PM,37.494,220445.9,,,,
422,04/18/23 02:30:00  PM,38.826,187379.0,,,,
423,04/18/23 03:00:00  PM,29.552,110223.0,,,,
424,04/18/23 03:30:00  PM,29.053,110223.0,,,,
425,04/18/23 04:00:00  PM,26.097,77156.1,,,,
426,04/18/23 04:30:00  PM,23.581,60622.6,,,,
427,04/18/23 05:00:00  PM,22.812,55111.5,,,,
428,04/18/23 05:30:00  PM,19.853,30311.3,,,,
429,04/18/23 06:00:00  PM,17.379,19289.0,,,,
430,04/18/23 06:30:00  PM,16.046,9644.5,,,,
431,04/18/23 07:00:00  PM,14.421,2066.7,,,,
432,04/18/23 07:30:00  PM,13.461,64.6,,,,
433,04/18/23 08:00:00  PM,13.269,0.0,,,,
434,04/18/23 08:30:00  PM,13.173,0.0,,,,
435,04/18/23 09:00:00  PM,12.207,0.0,,,,
436,04/18/23 09:30:00  PM,11.625,0.0,,,,
437,04/18/23 10:00:00  PM,10.944,0.0,,,,
438,04/18/23 10:30:00  PM,11.528,0.0,,,,
439,04/18/23 11:00:00  PM,10.748,0.0,,,,
440,04/18/23 11:30:00  PM,10.748,0.0,,,,
441,04/19/23 12:00:00  AM,9.373,0.0,,,,
442,04/19/23 12:30:00  AM,8.680,0.0,,,,
443,04/19/23 01:00:00  AM,7.782,0.0,,,,
444,04/19/23 01:30:00  AM,7.481,0.0,,,,
445,04/19/23 02:00:00  AM,7.079,0.0,,,,
446,04/19/23 02:30:00  AM,6.573,0.0,,,,
447,04/19/23 03:00:00  AM,6.166,0.0,,,,
448,04/19/23 03:30:00  AM,6.268,0.0,,,,
449,04/19/23 04:00:00  AM,5.347,0.0,,,,
450,04/19/23 04:30:00  AM,4.831,0.0,,,,
451,04/19/23 05:00:00  AM,4.207,0.0,,,,
452,04/19/23 05:30:00  AM,3.578,0.0,,,,
453,04/19/23 06:00:00  AM,3.998,452.1,,,,
454,04/19/23 06:30:00  AM,3.893,3444.5,,,,
455,04/19/23 07:00:00  AM,8.978,38578.0,,,,
456,04/19/23 07:30:00  AM,13.654,57867.0,,,,
457,04/19/23 08:00:00  AM,16.237,79911.6,,,,
458,04/19/23 08:30:00  AM,19.948,104711.8,,,,
459,04/19/23 09:00:00  AM,22.142,137778.7,,,,
460,04/19/23 09:30:00  AM,25.513,165334.4,,,,
461,04/19/23 10:00:00  AM,25.125,198401.3,,,,
462,04/19/23 10:30:00  AM,28.060,220445.9,,,,
